Internal_Product_ID,Product_Name,Category,Price_USD,Compare_Price_USD,SKU,Stock_Quantity,Image_URL,Description
prod_cj_0135,Vehicle Navigation Player 2 64 Central Control Reversing Carplay Car Central Control,Automotive & Travel,148.20,200.07,CJ-178114875191,85,"https://cf.cjdropshipping.com/quick/product/324ceea1-e49a-4be3-bab3-26c235612e00.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Vehicle Navigation Player 2 64 Central Control Reversing Carplay Car Central Control. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0136,Electric Pet Shaver 4-in-1 Set Digital Display Washing Dog Cat Scissors,"Home, Wellness & Lifestyle",28.67,38.70,CJ-250622032334,85,"https://oss-cf.cjdropshipping.com/product/2025/06/22/03/80d336c6-62fc-4e13-a6ea-c54fe7629ae0_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Electric Pet Shaver 4-in-1 Set Digital Display Washing Dog Cat Scissors. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0137,Precise Silky Eyeliner Eye Shadow Pen Two-in-one,Precision Tools & EDC,31.97,43.16,CJ-240618052835,85,"https://oss-cf.cjdropshipping.com/product/2024/06/18/05/ef07de5d-4200-4200-a8d8-88897ee71470_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Precise Silky Eyeliner Eye Shadow Pen Two-in-one. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0138,3-in-1 Dense Wax Heater,"Home, Wellness & Lifestyle",36.96,49.90,CJ-188774641501,85,https://frontend-cf.cjdropshipping.com/config-resource/cj/img_default.jpeg,Genuine precision 3-in-1 Dense Wax Heater. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0140,"969 Piece Men's Home Repair Tool Set, Tool Box Organizer With 4",Precision Tools & EDC,361.91,488.58,CJ-189239075225,85,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/42d953d9-788b-4b8d-844f-c9e1cfd560a9.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250","Genuine precision 969 Piece Men's Home Repair Tool Set, Tool Box Organizer With 4. Manufactured for tactile durability and seamless workspace integration."
prod_cj_0141,899 Piece Men's Home Repair Tool Set With 4 Drawers Tool Box,Precision Tools & EDC,356.69,481.53,CJ-189238939189,85,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/a7126c0c-8347-4087-a732-a8adef32d900.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision 899 Piece Men's Home Repair Tool Set With 4 Drawers Tool Box. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0142,198pc Tool Set Black & Red,Precision Tools & EDC,99.60,134.46,CJ-186919580267,85,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/5d2a2167-0209-4381-8a18-f43b234c517c.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision 198pc Tool Set Black & Red. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0143,General Fuel Timing Installation Tool Set,Precision Tools & EDC,59.23,79.96,CJ-250520022344,85,"https://oss-cf.cjdropshipping.com/product/2025/05/20/02/ce921134-1f09-4857-8613-b4f9f2dd82ce.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision General Fuel Timing Installation Tool Set. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0144,"Door Lock, Press And Unlock Tool","Home, Wellness & Lifestyle",81.26,109.70,CJ-139634791683,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1621750070952.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250","Genuine precision Door Lock, Press And Unlock Tool. Manufactured for tactile durability and seamless workspace integration."
prod_cj_0145,Titanium Alloy Knife Holder Pocket Holder,Precision Tools & EDC,9.92,13.39,CJ-138007673945,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1617870795798.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Titanium Alloy Knife Holder Pocket Holder. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0146,Multi-pocket Pants Loose Casual,Apparel & Outerwear,23.87,32.22,CJ-250108062746,85,"https://cf.cjdropshipping.com/quick/product/1f1db296-41c6-4824-8a14-d04599f655a4.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Multi-pocket Pants Loose Casual. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0147,Sports Multi-pocket Sweater Jacket,Apparel & Outerwear,26.53,35.82,CJ-171744051393,85,"https://cc-west-usa.cjdropshipping.com/quick/product/abc6917f-e05a-4263-860d-21731656219e.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Sports Multi-pocket Sweater Jacket. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0148,Woodworking Planer Curved Sole Metal Thumb Planer Luthier Tool,Precision Tools & EDC,35.55,47.99,CJ-151413722935,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1c744d61-2186-4df3-843d-49cd54a558ee.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Woodworking Planer Curved Sole Metal Thumb Planer Luthier Tool. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0149,Straight Shank Twist Drill Bit Titanium Plated Hole Twist Drill Bit,Precision Tools & EDC,4.84,6.53,CJ-136586456680,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1614482280620.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Straight Shank Twist Drill Bit Titanium Plated Hole Twist Drill Bit. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0150,Multi-Color Casual Working Pants Multi-pocket Skinny Pants,Apparel & Outerwear,13.40,18.09,CJ-250902142240,85,"https://cf.cjdropshipping.com/quick/product/98faca92-d211-43a7-9e32-3dd48ed04d7f.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Multi-Color Casual Working Pants Multi-pocket Skinny Pants. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0151,Heavy Industry Multi-pocket Denim Overalls,Apparel & Outerwear,28.67,38.70,CJ-241223030256,85,"https://cf.cjdropshipping.com/quick/product/ffbc40e5-d379-4167-9257-5a2a15ab18a0.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Heavy Industry Multi-pocket Denim Overalls. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0152,Women's Overalls Multi-pocket Design Elastic,Apparel & Outerwear,29.18,39.39,CJ-250310011833,85,"https://cf.cjdropshipping.com/quick/product/c2e91da3-3f3a-4888-b56e-29dfec27d2c0.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Women's Overalls Multi-pocket Design Elastic. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0153,American-style Multi-pocket Shorts Breathable,Apparel & Outerwear,45.41,61.30,CJ-240616033614,85,"https://oss-cf.cjdropshipping.com/product/2024/06/16/03/91435c8c-8da0-47e6-b5d5-3412e8f9c0ba_fine.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision American-style Multi-pocket Shorts Breathable. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0154,Repair Watch Replaceable Plug Watchband Replacement And Disassembly Watchband Tool,Precision Tools & EDC,31.97,43.16,CJ-250407052429,85,"https://oss-cf.cjdropshipping.com/product/2025/04/07/08/ecebfe5d-1737-4b52-a5df-5bfc4f39ca51_fine.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Repair Watch Replaceable Plug Watchband Replacement And Disassembly Watchband Tool. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0155,Men's Multi-Pocket Casual Drawstring Overalls,Apparel & Outerwear,49.26,66.50,CJ-26F29D9A-75F,85,https://frontend-cf.cjdropshipping.com/config-resource/cj/img_default.jpeg,Genuine precision Men's Multi-Pocket Casual Drawstring Overalls. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0156,Multi-pocket Denim Ripped Leisure Shorts,Apparel & Outerwear,44.54,60.13,CJ-250308014333,85,"https://cf.cjdropshipping.com/quick/product/8fb6e13c-35ce-4ba8-b100-3ae85f7582c9.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Multi-pocket Denim Ripped Leisure Shorts. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0157,Utility Knife Blade For Art Students,Precision Tools & EDC,5.20,7.02,CJ-138037277439,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1617938466717.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Utility Knife Blade For Art Students. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0158,Cleaning Knife Planing Tool,Precision Tools & EDC,7.36,9.94,CJ-25875DB8-F2A,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/20200714/2857653999459.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Cleaning Knife Planing Tool. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0159,Folding Knife Outdoor Camping Mini Portable Knife,Precision Tools & EDC,16.13,21.78,CJ-250701082211,85,"https://cf.cjdropshipping.com/quick/product/5a856429-0ae6-42d7-baf2-bcbace1e37b9.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Folding Knife Outdoor Camping Mini Portable Knife. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0160,Professional class woodworking trimming knife,Precision Tools & EDC,5.20,7.02,CJ-0F7A385D-F91,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/2042/1366542372963.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Professional class woodworking trimming knife. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0161,LED Pool Light 18W RGB,Lighting & Ambience,45.00,60.75,CJ-241217083954,85,"https://cf.cjdropshipping.com/quick/product/966bff4b-4fc7-4932-9f8b-e2976ac6021b.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision LED Pool Light 18W RGB. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0162,Waterproof New RGB LED Solar Light Step Fence Light,Lighting & Ambience,11.08,14.96,CJ-136304579460,85,"https://cf.cjdropshipping.com/1614679282500.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Waterproof New RGB LED Solar Light Step Fence Light. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0163,RGB Full Color Pocket LED Photography Portable Mini Light Effect Light Painting,Lighting & Ambience,137.40,185.49,CJ-250224051928,85,"https://oss-cf.cjdropshipping.com/product/2025/02/24/05/30c5f243-5192-419c-aee7-d26913c8c71a_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision RGB Full Color Pocket LED Photography Portable Mini Light Effect Light Painting. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0164,LED Light Supplementary Aluminum Floor Lamp Study Decorative Lamp,Lighting & Ambience,75.43,101.83,CJ-141521069410,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/b17cdf2d-cdf3-49bc-baa5-43fdec110288.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision LED Light Supplementary Aluminum Floor Lamp Study Decorative Lamp. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0165,Self-timer Lamp LED Rechargeable Light For Mobile,Lighting & Ambience,23.87,32.22,CJ-250107030812,85,"https://cf.cjdropshipping.com/quick/product/8ea18a64-06e8-4f0c-92f1-678992c5aeee.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Self-timer Lamp LED Rechargeable Light For Mobile. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0166,LED Night Light Mushroom Wall Socket Lamp EU US Plug Warm White,Lighting & Ambience,2.56,3.46,CJ-138259299123,85,"https://cf.cjdropshipping.com/9fa9018f-841d-41bb-b592-0035d27f2add.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision LED Night Light Mushroom Wall Socket Lamp EU US Plug Warm White. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0167,Factory Direct 10W RGB Bottom Lamp Seven Color Remote Control 10W RGB,Lighting & Ambience,13.12,17.71,CJ-C08540C2-377,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/15133536/3397025003_1776819744.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Factory Direct 10W RGB Bottom Lamp Seven Color Remote Control 10W RGB. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0168,LED Light For Camping Type-c Charging Portable RGB Small Night Lamp,Smart Gear & Power,14.08,19.01,CJ-240621095350,85,"https://oss-cf.cjdropshipping.com/product/2024/06/21/09/8478d9d7-5a77-40a4-b699-038f5ddbdd87_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision LED Light For Camping Type-c Charging Portable RGB Small Night Lamp. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0169,Ambience Light Restaurant Bar LED Charging Touch Small Night Lamp,Smart Gear & Power,21.95,29.63,CJ-240802073243,85,"https://cf.cjdropshipping.com/quick/product/fc1f1771-9984-46dd-aa6c-5c18fb04f855.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Ambience Light Restaurant Bar LED Charging Touch Small Night Lamp. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0170,Outdoor Solar Stair Light Waterproof LED,Lighting & Ambience,12.08,16.31,CJ-141627099018,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/bd6df022-ca6c-4829-8734-a8d3c781db78.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Outdoor Solar Stair Light Waterproof LED. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0171,Magnetic Levitation Table Lamp Moon Light 3D Printing Planet Night Light,Lighting & Ambience,94.71,127.86,CJ-138511645072,85,"https://cf.cjdropshipping.com/1619072214470.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Magnetic Levitation Table Lamp Moon Light 3D Printing Planet Night Light. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0172,Portable Household 25 Inch LED Dual Light Lens,Lighting & Ambience,37.15,50.15,CJ-250311053305,85,"https://cf.cjdropshipping.com/quick/product/c7bd2449-d8ab-4f2e-a80a-daff943937ff.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Portable Household 25 Inch LED Dual Light Lens. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0173,New LED Body Induction Small Night Light USB Charging,Smart Gear & Power,5.08,6.86,CJ-135898278750,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1612841535694.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision New LED Body Induction Small Night Light USB Charging. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0174,Induction Folding Desktop Phone Stand Multifunctional Wireless Speaker Ambient Light,Lighting & Ambience,16.84,22.73,CJ-251116055350,85,"https://oss-cf.cjdropshipping.com/product/2026/05/20/06/f351e8d6-11f3-4ca1-beb2-8f4a8b1f3d0a.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Induction Folding Desktop Phone Stand Multifunctional Wireless Speaker Ambient Light. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0175,Dual Remote 24 Button Ambient Light,Lighting & Ambience,81.77,110.39,CJ-139165309980,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1620630875996.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Dual Remote 24 Button Ambient Light. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0176,Outdoor USB Handheld Multifunctional Charging Ambient Light,Smart Gear & Power,46.37,62.60,CJ-179672693200,85,"https://cf.cjdropshipping.com/quick/product/3721613a-ba09-49ad-9073-94de9ab9d854.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Outdoor USB Handheld Multifunctional Charging Ambient Light. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0177,Abstract Entryway Decorative Painting Led Ambient Sense Light,Lighting & Ambience,100.91,136.23,CJ-158373149800,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/45049566-7a3f-442a-8e9f-6d1f44f4b584.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Abstract Entryway Decorative Painting Led Ambient Sense Light. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0178,LED Night Light Flower Crystal Ball Children Night Lamp With Woodern Base,Lighting & Ambience,24.19,32.66,CJ-175980038897,85,"https://oss-cf.cjdropshipping.com/product/2024/03/01/08/faef2db3-89e6-4857-8725-b0f17612e340.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision LED Night Light Flower Crystal Ball Children Night Lamp With Woodern Base. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0179,Resin Night Light Jesus Desktop Decoration Crafts,Lighting & Ambience,71.09,95.97,CJ-250115015957,85,"https://oss-cf.cjdropshipping.com/product/2025/01/15/01/45e25da0-21cf-4952-827e-5b648a9014c0_fine.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Resin Night Light Jesus Desktop Decoration Crafts. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0180,Colorful Cup Holder LED Light-up Coaster Solar & USB Charging Non-slip Coaster,Automotive & Travel,6.44,8.69,CJ-143398571041,85,"https://cf.cjdropshipping.com/f0bbebdc-a065-46fe-b5c4-0043bbe499b0.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Colorful Cup Holder LED Light-up Coaster Solar & USB Charging Non-slip Coaster. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0181,New Air Humidifier Desktop Creative Led Light Charging,"Home, Wellness & Lifestyle",16.42,22.17,CJ-153880052238,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/cd12b004-a33f-4329-bfe6-9dade06373f4.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision New Air Humidifier Desktop Creative Led Light Charging. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0182,Tube Top Light Wedding Dress Bride Simple Long,Apparel & Outerwear,47.60,64.26,CJ-240630150039,85,"https://cf.cjdropshipping.com/quick/product/8e4cbbaf-3769-4218-b5a8-b913a63edd7d.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Tube Top Light Wedding Dress Bride Simple Long. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0183,Simulation Flame Aromatherapy Humidifier 200ml Large Fog Volume Remote Control Ambient Light,"Home, Wellness & Lifestyle",35.55,47.99,CJ-179103785672,85,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/5799098b-9cbc-4435-8be5-423034136d47.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Simulation Flame Aromatherapy Humidifier 200ml Large Fog Volume Remote Control Ambient Light. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0184,3 In 1 Anti-Gravity Humidifier Multifunctional Aromatherapy Machine Bluetooth-compatible Speaker Fish Tank,"Home, Wellness & Lifestyle",47.23,63.76,CJ-176747365574,85,"https://oss-cf.cjdropshipping.com/product/2024/04/07/07/4bbd5dea-4048-4cac-8763-cd0727a15610.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision 3 In 1 Anti-Gravity Humidifier Multifunctional Aromatherapy Machine Bluetooth-compatible Speaker Fish Tank. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0185,Water level sensor,Automotive & Travel,17.95,24.23,CJ-A81FD447-164,85,"https://cf.cjdropshipping.com/15155136/5402636246_1156516420.400x400.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Water level sensor. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0186,Table lamp USB LED reading book light touch sensor,Smart Gear & Power,20.74,28.00,CJ-7340352E-91A,85,"https://cf.cjdropshipping.com/20190831/961020469983.png?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Table lamp USB LED reading book light touch sensor. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0187,Knock sensor,Automotive & Travel,31.97,43.16,CJ-BA960A78-B56,85,"https://cc-west-usa.oss-accelerate.aliyuncs.com/20200715/2850100698534.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Knock sensor. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0188,Touch Screen LCD Screen R11ST Internal And External Integrated Display,Workspace & Desk Accessories,43.17,58.28,CJ-155985418282,85,"https://cf.cjdropshipping.com/2751e9a7-7c4e-44fe-96ee-8161778723d5.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Touch Screen LCD Screen R11ST Internal And External Integrated Display. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0189,Cute Duck LED Night Lamp Cartoon Silicone USB Rechargeable Sleeping Light Touch,Lighting & Ambience,19.10,25.79,CJ-176666354758,85,"https://oss-cf.cjdropshipping.com/product/2024/04/15/09/b7706a9e-e893-432c-a7cc-87f24bc3b9d3.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Cute Duck LED Night Lamp Cartoon Silicone USB Rechargeable Sleeping Light Touch. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0190,Home Decor Silicone Night Light Bedside Table Lamp LED Touch Sensor Lamp,Lighting & Ambience,17.50,23.62,CJ-169454138920,85,"https://oss.cjdropshipping.com/product/2023/10/23/06/28de2f31-58a6-4977-a7aa-0e0bd0f53a02.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Home Decor Silicone Night Light Bedside Table Lamp LED Touch Sensor Lamp. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0191,"Bedside Lamp Touch Table Lamp With Natural Sounds, Desk Lamp With Alarm",Lighting & Ambience,71.09,95.97,CJ-175332640158,85,"https://oss-cf.cjdropshipping.com/product/2024/03/25/05/e644ff3e-8cc3-4d3c-955a-bd120317e970.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250","Genuine precision Bedside Lamp Touch Table Lamp With Natural Sounds, Desk Lamp With Alarm. Manufactured for tactile durability and seamless workspace integration."
prod_cj_0192,Automotive water temperature sensor,Automotive & Travel,31.97,43.16,CJ-942C27DE-93D,85,"https://cf.cjdropshipping.com/2052/102865616082.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Automotive water temperature sensor. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0193,Double-sided Luminous USB Rechargeable Touch Adjustable Light Bedside Lamp,Smart Gear & Power,22.46,30.32,CJ-178957412980,85,"https://cf.cjdropshipping.com/quick/product/cf8dafea-b142-4996-a611-14b799ca30d7.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Double-sided Luminous USB Rechargeable Touch Adjustable Light Bedside Lamp. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0194,Pencil 1nd Gen Storage Box Touch Tablet Pen Accessories Portable Hard Cover,Workspace & Desk Accessories,5.72,7.72,CJ-139818568747,85,"https://cf.cjdropshipping.com/1622187588002.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Pencil 1nd Gen Storage Box Touch Tablet Pen Accessories Portable Hard Cover. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0195,Cute LED Night Light Touch Sensor Cartoon Kid's Nightlights Big Face Rabbit,Lighting & Ambience,16.99,22.94,CJ-177003534126,85,"https://oss-cf.cjdropshipping.com/product/2024/04/29/03/1b0f237d-a557-4ea2-b497-5fc2445be890.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Cute LED Night Light Touch Sensor Cartoon Kid's Nightlights Big Face Rabbit. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0196,Wired Pir Motion Sensor Passive Infrared Detector Wall Mounted Warning Alarm Relay,"Home, Wellness & Lifestyle",11.72,15.82,CJ-162061057345,85,"https://cf.cjdropshipping.com/807bf2fd-0011-4bb4-8dce-999cfab55e59.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Wired Pir Motion Sensor Passive Infrared Detector Wall Mounted Warning Alarm Relay. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0197,LED Rooster Night Light Touch With Sound Rechargeable Bedroom Bedside Lamp Dimmable,Lighting & Ambience,25.89,34.95,CJ-241114034058,85,"https://oss-cf.cjdropshipping.com/product/2024/12/02/08/93b6afb1-ea1d-4240-ab41-269bc0e4d57a.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision LED Rooster Night Light Touch With Sound Rechargeable Bedroom Bedside Lamp Dimmable. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0198,Halloween Silicone Ghost Shaped Bedside Lamp With Touch Control Soft Glow For,Lighting & Ambience,17.84,24.08,CJ-240815032654,85,"https://oss-cf.cjdropshipping.com/product/2024/09/09/08/4934d1b2-5550-47aa-8ba8-4229de7188b2.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Halloween Silicone Ghost Shaped Bedside Lamp With Touch Control Soft Glow For. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0199,Simple Bedside Lamp Round Aisle Wall Lamp,Lighting & Ambience,19.68,26.57,CJ-241124031021,85,"https://cf.cjdropshipping.com/quick/product/d544c414-9753-4e52-890c-f2035f164503.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Simple Bedside Lamp Round Aisle Wall Lamp. Manufactured for tactile durability and seamless workspace integration.
prod_cj_0200,Bedroom Bedside Vertical Table Lamp Floor Lamp,Lighting & Ambience,45.63,61.60,CJ-250724023236,85,"https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",Genuine precision Bedroom Bedside Vertical Table Lamp Floor Lamp. Manufactured for tactile durability and seamless workspace integration.
prod_edc_tool,Vektor Grade-5 Titanium Precision Pocket Multi-Tool,Precision Tools & EDC,55.00,74.25,NYX-EDC-VEK01,87,/static/images/products/nyxeris-vektor-titanium-tool.jpg,"Precision EDM-wire-cut Grade 5 Titanium pocket pry-bar, bottle opener, hex wrench array, metric ruler, and concealed tungsten carbide glass-breaker stylus. Finished with a durable diamond-like carbon (DLC) coating."
